가맹점구분번호,상권,업종,risk_score_xgb
5D86802675,성수,카페,0.033075612
5D90E2AA8B,왕십리,동남아/인도음식,0.009121391
5D9E2372B7,왕십리,한식-단품요리일반,0.029373107
5D9E5F8645,한양대,카페,0.009694106
5DA080BB02,왕십리,한식-육류/고기,0.007186616
5DB407D5B6,왕십리,중식당,0.000561782
5DC3FB1D5F,옥수,카페,0.00069134
5DD265DF51,성수,중식당,0.003320706
5DEA8CA245,왕십리,한식-감자탕,0.017681984
5DEC65272B,금남시장,카페,0.000141963
5E180A9A93,신금호,아이스크림/빙수,0.014487538
5E30D7653F,성수,커피전문점,0.006044181
5E5092A910,성수,카페,0.00796088
5E6FE68BF5,마장동,축산물,0.002369897
5E86C12B37,마장동,축산물,0.004639353
5E8B3A9C0F,한양대,한식-육류/고기,0.029321166
5E93D0267B,왕십리,양식,0.001921501
5EB844551A,왕십리,카페,0.013243768
5ED1A1DEB4,뚝섬,한식-해물/생선,0.007346042
5ED6A6D25C,마장동,축산물,0.002522648
5EF2C0673B,뚝섬,식료품,0.051956683
5F0AAEF5DF,왕십리,치킨,0.00439418
5F0B05E1D7,성수,카페,0.03259171
5F2DDA0178,성수,카페,0.006620913
5F35F67E3F,뚝섬,백반/가정식,0.009681461
5F4BD315F9,장한평자동차,한식-육류/고기,0.000890407
5F4D724ED3,행당,백반/가정식,0.036583606
5F4E878B3F,성수,백반/가정식,0.00175378
5F641D5F4A,성수,한식-해물/생선,0.014699351
5F6A947002,옥수,중식당,0.005480667
5F6C91EC8E,한양대,한식-단품요리일반,0.008563633
5F8D82CC87,성수,한식-해물/생선,0.002513402
5FA82D7B59,뚝섬,차,0.015617538
5FAF6E0F7F,답십리,한식-단품요리일반,0.00192599
5FC828374B,왕십리,한식-육류/고기,0.006286333
5FCE089938,왕십리,커피전문점,0.005359251
5FE5C42B70,뚝섬,양식,0.007674397
5FE888BC65,한양대,백반/가정식,0.014469004
5FEF5885D9,왕십리,한식-국밥/설렁탕,0.000245189
6010892CCE,성수,카페,0.05846678
60334AB92C,답십리,커피전문점,0.005416779
605655C22D,왕십리,한식-단품요리일반,0.000262274
607010FDDB,성수,이자카야,0.003175306
609DC095EC,뚝섬,백반/가정식,0.040702123
60ABA7FA01,뚝섬,분식,0.018262751
60AD2EEEB8,마장동,축산물,0.008530555
60AF617267,왕십리,한식-단품요리일반,0.00908772
61184A5430,금남시장,한식-육류/고기,0.019457016
612C103359,왕십리,베이커리,0.012405948
6138A3EEB7,행당,요리주점,0.002314389
6139F1970B,뚝섬,한식-단품요리일반,0.006891821
613B8B6375,뚝섬,커피전문점,0.021747673
61472439B5,성수,커피전문점,0.1222701
614B42817C,왕십리,백반/가정식,0.000908866
61574AF3E1,답십리,카페,0.88466746
615A623A22,왕십리,일식당,0.003293532
61811034C2,왕십리,축산물,4.37E-05
6186386DED,한양대,한식-국수/만두,0.00939239
61A3133822,뚝섬,카페,0.00389631
61A7EE0050,금남시장,떡/한과 제조,0.28046504
61D516DBB4,옥수,와인바,0.001924316
61E9DEEBD7,마장동,축산물,0.002238433
62170CD834,마장동,축산물,0.001176801
622D27CE49,답십리,미곡상,0.004218966
6235F64612,한양대,한식-냉면,0.001736226
623E90D289,뚝섬,커피전문점,0.000785663
6242BB9BEB,왕십리,한식-해물/생선,0.003431249
627F539A91,왕십리,커피전문점,0.000781308
62968F5FF3,성수,축산물,0.031780954
62A9B7888B,마장동,건강식품,0.001412706
62AC8476D3,왕십리,건강원,0.000330196
62B867788E,성수,햄버거,0.04081967
62DA6EB79A,한양대,한식-육류/고기,0.0822328
62DCAD38F6,성수,카페,0.007513198
62E7A755DC,행당,식료품,0.036654957
62EF38C706,뚝섬,카페,0.014579983
63064A8A5C,성수,커피전문점,0.003099435
63135A8618,한양대,커피전문점,0.048037816
636D494093,한양대,백반/가정식,0.056512885
636DB3B918,신금호,백반/가정식,0.023074947
6375E191B5,한양대,치킨,0.003521086
6384E450BD,왕십리,한식뷔페,0.000565752
6385DDECF1,뚝섬,양식,0.010386026
6387170291,성수,동남아/인도음식,0.015783487
63AB211FC9,금남시장,한식-해물/생선,0.01175414
63C63AF808,신금호,치킨,0.000345147
63C676EAE1,뚝섬,한식-국수/만두,0.041211154
63D56CEF99,왕십리,한식-육류/고기,0.018310994
63DAE9B5FE,금남시장,중식당,0.003610134
63F465C28C,성수,백반/가정식,0.002850028
63F736E9EB,왕십리,떡/한과,0.000363219
63FA0DEB58,마장동,치킨,0.00225051
6402B38CAE,신금호,축산물,0.019680921
640F63B1EB,성수,이자카야,0.030988593
641883F244,금남시장,한식-육류/고기,0.007590427
641DC575A8,성수,백반/가정식,0.009775219
641F185DE4,왕십리,백반/가정식,0.003139857
643B6CDCC2,신금호,건강원,0.011028685
64477AD191,왕십리,커피전문점,0.00245826
644FD8375A,금남시장,한식-냉면,0.001630527
645C99961F,옥수,한식-단품요리일반,0.000575824
64632B784A,금남시장,백반/가정식,0.003993556
6466B7724E,마장동,한식-국수/만두,0.14931825
64687C0A87,성수,양식,0.02660073
646D7BE313,성수,한식-찌개/전골,0.011719203
64835E743B,옥수,한식-육류/고기,0.000979781
64A48DF745,뚝섬,양식,0.035435494
64AC3356A0,왕십리,백반/가정식,0.008067378
64B27F3594,행당,분식,0.033787567
64BF96D72B,성수,양식,0.012546988
64DAA985AE,성수,한식-국수/만두,0.019874508
64DD526761,왕십리,이자카야,0.007708665
64E401B0CC,한양대,반찬,0.000340532
650886D9B9,답십리,테이크아웃커피,0.005729758
65199A38DE,장한평자동차,포장마차,0.001120164
652AA8E8C5,성수,카페,0.00541053
655851E372,성수,카페,0.010423368
656E1E70AF,성수,식료품,0.000754081
657E1184BB,마장동,축산물,0.006053728
65D2C9E1E4,성수,분식,0.004292918
65D60A05BA,뚝섬,카페,0.001300457
65E5572C9F,금남시장,한식-해물/생선,0.002536849
65E9AD1E06,뚝섬,한식-단품요리일반,0.010588362
65EB7F45A2,신금호,식료품,0.021395573
65EF268E18,답십리,한식-단품요리일반,0.009221086
661C7C734C,한양대,베이커리,0.030160394
6624D7D635,성수,식료품,0.001032945
66317DF98C,행당,주류,0.07453637
6634FE5F13,마장동,축산물,0.000466469
664477153F,한양대,백반/가정식,0.008206025
665886A952,마장동,백반/가정식,0.010065455
6667AD4338,왕십리,한식-육류/고기,0.004832874
667E63F3BC,마장동,식료품,0.008134425
667F7D3E48,성수,카페,0.004058081
668C9F56AA,뚝섬,와인바,0.056530762
66A39F4442,왕십리,한식-육류/고기,0.000449081
66A3F67041,신금호,한식-단품요리일반,0.000222317
66BFBD2ADE,성수,한식-단품요리일반,0.0731887
66CF03A8B9,왕십리,한식-단품요리일반,0.006362497
66E5115662,마장동,축산물,0.00052062
66EE334562,답십리,한식-국수/만두,0.005309656
66FA72C189,성수,백반/가정식,0.002351844
66FCF97ECE,성수,이자카야,0.010179719
670C37D448,뚝섬,분식,0.010563629
671826BB1A,왕십리,포장마차,0.004514991
67309EAD75,왕십리,백반/가정식,0.006149142
673E2D3411,금남시장,한식-국밥/설렁탕,0.003293072
674011F2F1,옥수,카페,0.07141422
6744E203FD,마장동,축산물,0.027218876
67551595FA,행당,커피전문점,0.01858993
6779202960,한양대,카페,0.008342246
677AEC4179,뚝섬,요리주점,0.102010645
677DAF15F8,왕십리,햄버거,0.001309136
6780FF33B7,답십리,한식-육류/고기,0.001576665
67950640CA,왕십리,한식-육류/고기,0.030615408
679B13C3AD,한양대,일식당,0.003045644
67A793BE25,뚝섬,양식,0.026508577
67BEA11D33,성수,커피전문점,0.016822422
67FCC5D980,왕십리,백반/가정식,0.0031805
680E102527,성수,피자,0.012351971
6810C7C7CE,신금호,카페,0.20697175
6821430102,금남시장,베이커리,0.008791703
6823A37A44,금남시장,한식-단품요리일반,0.012891619
68308F2746,마장동,축산물,0.001526185
685929E817,왕십리,농산물,7.68E-05
6880AFD844,마장동,한식-단품요리일반,0.014841831
68B6CAE65F,금남시장,식료품,0.007324023
68E9B3CBB0,왕십리,한식-단품요리일반,0.004928318
68EF8A24E8,금남시장,한식-국수/만두,0.003318155
68F1BBE833,답십리,중식당,0.004445756
68FD248F73,뚝섬,베이커리,0.000394252
69013447B1,왕십리,한식-육류/고기,0.003718618
692F6314A6,뚝섬,일식당,0.001298032
6930EE8A71,왕십리,카페,0.001405466
693A6576E9,성수,커피전문점,0.00920696
6947245C66,행당,분식,0.27849078
69473BF966,왕십리,피자,0.003912844
69506949A8,성수,한식-육류/고기,0.00496309
695306E501,성수,백반/가정식,0.08229463
6958CB3DC0,성수,이자카야,0.019759255
696BDA4E25,왕십리,식료품,0.002452392
69756C0A85,성수,카페,0.005645738
699C421ABB,성수,한식-국수/만두,0.005961716
69BC027D6D,금남시장,한식-육류/고기,0.015569705
69BE861BE9,왕십리,호프/맥주,0.007861384
69C015926E,성수,한식-육류/고기,0.4282202
69C8736433,성수,백반/가정식,0.000937496
69EE47A25B,뚝섬,피자,0.003000111
6A2D56434E,한양대,치킨,0.4747285
6A405B55C3,한양대,백반/가정식,0.010244883
6A43ED334C,왕십리,룸살롱/단란주점,0.002400444
6A4747F757,뚝섬,호프/맥주,5.11E-05
6A584E1D14,금남시장,카페,0.017939838
6A5E5F1964,성수,식료품,0.000604051
6A690D39D5,성수,한식-해물/생선,0.00374293
6A6C827737,한양대,요리주점,0.003876217
6A6D259BD3,마장동,축산물,0.000176646
6A74F1538A,뚝섬,일식-덮밥/돈가스,0.003098965
6A8CEC476E,답십리,한식-해물/생선,0.033301294
6A9BA67C2E,왕십리,한식-단품요리일반,0.014729528
6AA4F9B857,왕십리,백반/가정식,0.01220324
6B1134ACB2,왕십리,한식-육류/고기,0.010378568
6B1348B076,왕십리,식료품,0.041002955
6B18BE9BFB,성수,백반/가정식,0.005488345
6B2F3998CD,금남시장,백반/가정식,0.003087424
6B31815A9D,뚝섬,카페,0.020054815
6B3AA25B77,답십리,치킨,0.000763738
6B3F9F91EA,성수,꼬치구이,0.002409
6B4688F13F,왕십리,한식-육류/고기,0.008229167
6B4A395662,장한평자동차,백반/가정식,0.010032416
6B516F9C6C,성수,백반/가정식,0.002247733
6B57A63A62,한양대,포장마차,0.006202383
6B61E9F331,성수,카페,0.005362566
6B62F6001E,한양대,커피전문점,0.13629161
6B7B1EE6FA,성수,카페,0.0544674
6B8978E14C,옥수,한식-죽,9.92E-05
6B8D1ED40D,성수,양식,0.006113668
6B92298A76,금남시장,한식-육류/고기,0.038041286
6B99F5A278,신금호,카페,0.06678145
6BC713A140,금남시장,분식,0.014189672
6BCA53C20A,한양대,중식당,0.00335698
6BE89B7997,왕십리,한식-단품요리일반,0.000783558
6BF23575B6,금남시장,한식-단품요리일반,0.000935548
6C1F093FD7,한양대,베이커리,0.050347526
6C347DBCB1,성수,카페,0.015010285
6C3AFD20C1,답십리,카페,0.023284035
6C3EFED516,뚝섬,분식,0.013293681
6C47280EB3,왕십리,축산물,0.008739594
6C51945707,왕십리,백반/가정식,0.02052234
6C51C3210B,한양대,치킨,0.13926424
6C7874EB50,한양대,아이스크림/빙수,0.003596006
6C96251704,성수,한식-단품요리일반,0.03336372
6CA4937A72,행당,떡/한과 제조,0.011059798
6CB3606866,한양대,커피전문점,0.009618015
6CF34390D0,왕십리,양식,0.044505164
6D023B142B,신금호,축산물,0.024379626
6D19A5E92A,성수,중식당,0.009849168
6D30C7D218,행당,중식-훠궈/마라탕,0.024127621
6D320602C6,왕십리,한식-육류/고기,0.050822478
6D331F1EE9,한양대,카페,0.016495151
6D3DAB1193,왕십리,농산물,0.000316314
6D5D9F5BBD,옥수,식료품,0.001650094
6D684E1B4C,뚝섬,한식-단품요리일반,0.006624128
6D76048445,금남시장,한식-단품요리일반,0.010731249
6D8F7BBA89,장한평자동차,한식-단품요리일반,0.020920055
6DC52C1CBC,한양대,와인바,0.001356593
6DE0F0A2A3,왕십리,한식-해물/생선,0.000504079
6DF56DD3F4,금남시장,커피전문점,0.0755257
6DFE8B7651,성수,카페,0.016523069
6E069E8678,왕십리,아이스크림/빙수,0.008396005
6E35613130,성수,베이커리,0.008100279
6E3F359ACF,마장동,백반/가정식,0.012814149
6E584F4319,한양대,포장마차,7.63E-05
6E6BD0839D,성수,양식,0.001959302
6E8496E346,왕십리,백반/가정식,9.30E-05
6E87D8EF74,뚝섬,한식-육류/고기,0.09550625
6E89CF4713,성수,한식-단품요리일반,0.025755443
6E8A1269CE,금남시장,반찬,0.01334746
6EA068280B,성수,분식,0.013138917
6ECC011278,한양대,이자카야,0.043107964
6ED0C81CE7,금남시장,치킨,0.000446299
6ED6AC9EAE,성수,한식-냉면,0.013545159
6ED7CA8900,성수,양식,0.10103239
6EF7FADB37,왕십리,치킨,0.003300632
6EFA1D03C5,한양대,일식-덮밥/돈가스,0.004193553
6F0D9A7C86,성수,샌드위치/토스트,0.003795323
6F17AD6277,한양대,커피전문점,0.04311486
6F2F34ACCC,왕십리,한식-단품요리일반,0.006881851
6F46C2ECBD,성수,한식-국밥/설렁탕,0.002933617
6F49465F62,왕십리,농산물,0.010092211
6F534D5C41,금남시장,백반/가정식,0.004391609
6F5E4689DB,성수,한식-국밥/설렁탕,0.000620846
6F85E6F670,성수,식료품,0.002699376
6F8840FB72,신금호,한식-죽,0.002065015
6F97F23CDB,성수,양식,0.032328613
6F9C8F530D,왕십리,한식-육류/고기,0.011126576
6FA8198679,성수,아이스크림/빙수,0.003298966
6FABF4670F,왕십리,한식-육류/고기,0.016143078
6FB12F3636,왕십리,커피전문점,0.003586207
6FBB888389,답십리,청과물,0.011033506
6FC1133E9A,성수,한식-단품요리일반,0.00586528
6FCAE1B526,뚝섬,와인바,0.007337702
6FD404C819,성수,한식-육류/고기,0.001475165
6FD5401343,성수,한식-육류/고기,0.006647137
6FD96578E7,왕십리,유제품,0.000118555
6FDA7613EC,성수,백반/가정식,0.00098895
6FDC82A57D,뚝섬,한식-단품요리일반,0.000439503
6FDDB51C40,왕십리,백반/가정식,0.002246979
6FE0E66A8A,왕십리,커피전문점,0.00271954
6FEFF6CAA0,왕십리,피자,0.001801782
7001FF8251,성수,양식,0.007823988
701E62EE56,한양대,한식-단품요리일반,0.47060814
7036B6AC6E,성수,한식-육류/고기,0.029410006
7042BE8B0B,마장동,축산물,0.000694879
7069AC584A,신금호,카페,0.06964825
708697C149,마장동,한식-단품요리일반,0.00546691
70B13460CE,한양대,이자카야,0.00701714
70B94E4108,왕십리,베이커리,0.007730014
70C1CDADC9,뚝섬,한식-해물/생선,0.000767334
70DB9DA8AB,왕십리,치킨,0.003669713
70E5A42DE8,한양대,식료품,0.202709
70F032FFD5,뚝섬,커피전문점,0.016254975
7102ACD438,옥수,양식,0.010013202
712C4A96BB,옥수,백반/가정식,0.000230922
713EF07634,뚝섬,치킨,0.001222594
7149E85111,뚝섬,치킨,0.01720676
7162A93F6B,한양대,카페,0.014897669
7.16E+16,,,0.003209908
71725E8FB3,왕십리,커피전문점,0.000510144
718E770104,마장동,베이커리,0.000419506
718E77B3A8,왕십리,백반/가정식,0.006646922
71C2A58868,성수,일식당,0.005362124
71C48EDE85,마장동,카페,0.076834835
71CEE18F61,성수,식료품,0.005116593
71DF397AB0,금남시장,일식당,0.000473998
71E8C02B1A,뚝섬,떡/한과 제조,0.002282247
71F3F05C4E,왕십리,한식-단품요리일반,0.003137273
721715F255,왕십리,베이커리,0.003867655
723DD32135,왕십리,일식-덮밥/돈가스,0.017333867
72466FE427,왕십리,햄버거,0.002560135
7268E7807A,마장동,축산물,0.007003043
727BA366E7,옥수,호프/맥주,2.75E-05
727C56F5CD,왕십리,동남아/인도음식,0.21959513
727D65C942,성수,베이커리,0.00783049
728530513F,뚝섬,한식-단품요리일반,0.005947781
7287A93C2B,왕십리,한식-단품요리일반,0.001174
72AA2FB49E,신금호,커피전문점,0.006156052
72AC62D037,금남시장,식료품,0.011063497
72DBCB6C77,왕십리,한식-국밥/설렁탕,0.003488408
72DD5ED597,뚝섬,일식당,0.001065324
730914BE0E,왕십리,카페,0.004554174
730B956D46,왕십리,중식당,0.04422197
730E4C7574,왕십리,한식-단품요리일반,0.012059385
733563490D,뚝섬,요리주점,0.034207772
73583653A0,뚝섬,분식,0.15160108
735CDC10F9,뚝섬,한식-단품요리일반,0.03115074
735E70DD2F,뚝섬,한식-죽,0.000650015
73623D09A9,한양대,분식,0.038866226
738376575C,성수,한식-단품요리일반,0.00160916
73ACE2A1BF,마장동,축산물,0.001321599
73ADFB70B4,성수,양식,0.007281242
73DBE0BFDF,뚝섬,햄버거,0.006790495
73EAEB36C5,행당,식료품,0.010289315
73F46BB8A3,한양대,한식-육류/고기,0.044977654
73FBCF7FB1,성수,식료품,0.000249403
7403ED5B56,성수,백반/가정식,0.00121714
741144A2CD,성수,샌드위치/토스트,0.013349752
7416E78F80,성수,한식-해물/생선,0.002618832
741A5F2B65,왕십리,양식,0.002391481
7439039EF1,왕십리,카페,0.010205976
743AB5992F,옥수,분식,0.000331062
7462B564B6,왕십리,양식,0.1712063
746686BA39,마장동,아이스크림/빙수,0.002806654
747664A81F,성수,일식당,0.050713878
747B2FF05E,금남시장,백반/가정식,0.004901222
74A053F902,답십리,한식-단품요리일반,0.000424799
74CE634D25,왕십리,포장마차,0.000697338
74D5125FD6,뚝섬,담배,0.013573413
74E2CC9A6B,왕십리,카페,0.003824711
74E56D3EBE,왕십리,백반/가정식,0.002762926
74F5A7BE5E,마장동,베이커리,0.001558375
75296C3F60,성수,카페,0.01648653
754D53A40B,금남시장,식료품,0.00631719
755CDB3BAB,왕십리,베이커리,0.006237593
755DCC736B,뚝섬,한식-감자탕,0.010859572
756011C7B4,마장동,축산물,0.023138242
7563529BDC,행당,치킨,0.000901288
756D7DCEEE,답십리,카페,0.009412194
7571EA0116,뚝섬,한식-해물/생선,0.005692494
758D61445D,왕십리,한식-단품요리일반,0.002443748
759BF53FF1,왕십리,도너츠,0.00104073
75A1F5A452,한양대,한식-육류/고기,0.001831318
75AC755E3E,마장동,축산물,0.040837843
75C9AC2BFE,성수,일반 유흥주점,0.018579133
75E1602760,행당,테마카페,0.004787339
75E3C003BC,답십리,한식-국수/만두,0.015317391
75E89D6E30,마장동,축산물,0.003317309
75F4B46777,성수,한식뷔페,0.015625509
75F892EF1E,뚝섬,한식-단품요리일반,0.004722166
75FA18BD56,뚝섬,일식-덮밥/돈가스,0.001985644
75FEAA7D87,행당,반찬,0.017427258
7608ABD020,한양대,한식-해물/생선,0.000775674
761947ABD9,마장동,한식-육류/고기,0.003134116
7634BB5C6E,성수,한식-단품요리일반,0.006331981
7635F397CD,행당,분식,0.013195847
7638584FB7,왕십리,치킨,0.003059384
7645F49DBD,왕십리,양식,0.007690399
7656BE5765,왕십리,한식-육류/고기,0.003481199
765AA249BB,왕십리,식료품,0.000763642
7670A96873,성수,백반/가정식,0.013824257
7679418849,성수,한식-단품요리일반,0.008612225
767D03BC73,왕십리,분식,0.003208525
767F3362ED,왕십리,호프/맥주,0.00097211
768A5CD0A0,옥수,한식-단품요리일반,0.000130555
768E71CF20,성수,샌드위치/토스트,0.025495892
76B71D3DF0,왕십리,한식-육류/고기,0.014749733
770A25491E,성수,커피전문점,0.010075333
770CC873E4,성수,카페,0.017003646
7727CDA849,뚝섬,양식,0.000406591
