가맹점구분번호,가맹점명,가맹점주소,가맹점지역,브랜드구분코드,업종,상권,개설일,폐업일,comp_intensity,market_churn_rate_4w,same_industry_sales_ratio,customer_fit_score,avg_survival_months,Δsales_4w,sales_volatility_4w,risk_score_xgb,pc1_x,pc2_y,cluster_id,n_clusters
A162796238,깡통*,서울  성동구  광나루로6길,서울 성동구,,한식-육류/고기,성수,20130502,,1.526117051,-0.0325960419,1.039215686,13.35247817,656.9640279,0.0186630988,0.00810630632,0.018206587,-0.3660116679135959,-0.2477462603096916,Cluster 1,358.0
1EE63C2F5D,아씨***,서울  성동구  마장로  305,서울 성동구,,호프/맥주,왕십리,20120621,,2.280495832,-0.0216049383,1.127413127,32.92704284,664.4280864,0.00543128769,0.00286608841,0.0009968688,1.7345762600312733,0.3534702348997184,Cluster 2,65.0
235FF4ABE1,남원***,서울  성동구  마장로  305,서울 성동구,한식-해물/생선2,한식-해물/생선,왕십리,20120831,,1.784113911,-0.0167664671,1.344827586,27.86663689,667.7138922,0.00163675391,0.00629632224,0.0006337554,2.000502782682985,1.2001923269033006,Cluster 2,104.0
18FC952F28,카페***,서울  성동구  사근동길  2,서울 성동구,,카페,한양대,20120516,,0.0109624933,-0.0395136778,1.289881495,5.855332093,652.2662614,-0.00697377597,0.00868816225,0.00094142806,-1.8303882531904847,0.7505589255263616,Cluster 1,54.0
29B5BE80D4,원할***********,서울  성동구  성수이로7길,서울 성동구,한식-육류/고기19,한식-육류/고기,성수,20140226,,1.440333641,-0.0261121857,1.027365129,11.12424958,661.3672147,-0.00670952194,0.0158213345,0.008261012,0.3525467124245128,-0.3458592638701817,Cluster 1,358.0
4FECCA34D6,동순*,서울  성동구  하왕십리1동,서울 성동구,,중식당,행당,20060425,,-0.589453004,-0.0178571429,1.504761905,13.14915642,666.9732143,-0.000356881052,0.020954284,0.0015574872,1.2534869756921636,-0.7054407750975614,Cluster 1,85.0
25B2D74E6B,멕시***,서울  성동구  하왕십리2동,서울 성동구,치킨20,치킨,왕십리,20020130,,2.424913018,-0.0217948718,0.5708061,14.95273539,664.2991026,0.00705030785,0.00488688522,0.02244766,1.683399820485865,-0.8565772308194498,Cluster 1,113.0
B0E400DBAB,기분****,서울  성동구  하왕십리2동,서울 성동구,,한식-해물/생선,왕십리,20030124,,1.706824251,-0.025682183,1.346405229,13.49530787,661.6592295,-0.0280551262,0.0143118193,0.03580794,0.3367704258208793,0.0979124736396961,Cluster 2,104.0
C920395745,치킨***,서울 성동구 고산자로 177.,서울 성동구,치킨32,치킨,행당,20110527,,-0.308553192,-0.034965035,1.125541126,18.83141727,655.3552448,0.000226800227,0.0135819386,0.042956296,-1.2017949336531524,0.4316777877692749,Cluster 2,26.0
133FADDC35,메가***********,서울 성동구 고산자로 202.,서울 성동구,커피전문점2,커피전문점,왕십리,20191218,,1.467516548,-0.0170316302,0.310645724,8.782034273,667.53382,-0.00475305234,0.00937488263,0.0004773194,1.9306215357977448,-1.85411984894,Cluster 1,148.0
B4A7FA3204,김정********,서울 성동구 고산자로 253.,서울 성동구,건강식품1,건강식품,왕십리,19961105,,1.179535649,-0.0166865316,0.888888889,66.88218274,667.7681764,-0.0108013236,0.00600089303,0.00088465645,1.7101968360942412,-0.2051913591971392,Cluster 2,6.0
B2E0EBD449,전주*******,서울 성동구 고산자로 269.,서울 성동구,,한식-국밥/설렁탕,왕십리,20040320,,1.561822273,-0.0248756219,0.713178295,8.167242691,662.2069652,-0.000356881052,0.020954284,0.020064859,0.0008839080594929,-0.3666143828825641,Cluster 1,53.0
3EDB2D7A36,왕십***,서울 성동구 고산자로 281.,서울 성동구,,포장마차,왕십리,20150204,,1.644250929,-0.0220082531,1.060606061,34.37241057,664.1541953,0.0401748589,0.0166450828,0.0012259702,-0.7829702019147137,-0.3838458052305969,Cluster 2,25.0
99DD3929E7,동막*,서울 성동구 고산자로 281.,서울 성동구,,한식-해물/생선,왕십리,20151201,,1.770449163,-0.0214477212,1.003039514,24.85864771,664.5348525,-0.0426850324,0.0254430854,0.0014570866,0.33354957175166,1.2837687305862424,Cluster 2,104.0
9174DFCA58,월드*******,서울 성동구 고산자로 293.,서울 성동구,,일반 유흥주점,왕십리,20020208,,1.267731382,-0.0236966825,0.9,38.95142877,663.0075829,0.00446104132,0.0125512486,0.0051133097,0.6727333333077321,0.1132834793408025,Cluster 1,32.0
15418FA4F2,양*,서울 성동구 고산자로 293.,서울 성동구,,한식-육류/고기,왕십리,20140820,,2.103072597,-0.026272578,0.710071211,16.47662723,661.2582923,0.0167646591,0.0117558627,0.009705671,0.5609439023203738,-0.4655589293448898,Cluster 1,358.0
BC38E02E89,곱창****,서울 성동구 고산자로 293.,서울 성동구,,한식-찌개/전골,왕십리,20140605,,2.039700311,-0.0236966825,1.578947368,16.81539938,663.0075829,0.00446104132,0.0125512486,0.010014649,0.916829541169343,0.7599039055016737,Cluster 1,38.0
20B0361789,진국***,서울 성동구 고산자로 293.,서울 성동구,,한식-국밥/설렁탕,왕십리,20140529,,1.507253928,-0.0212464589,0.73381295,32.46822814,664.6715297,-0.0105033417,0.0113138175,0.0034602603,1.1531748657111338,-0.0883366229084286,Cluster 1,53.0
7638584FB7,왕십*********,서울 성동구 고산자로 297.,서울 성동구,,치킨,왕십리,20201006,,2.386930492,-0.0222222222,0.572839506,4.694721885,664.0088889,0.0132772166,0.0129746333,0.0030593842,1.6924339670951625,-1.3923699999941153,Cluster 1,113.0
708697C149,통통***,서울 성동구 고산자로 323.,서울 성동구,,한식-단품요리일반,마장동,20191017,,-0.7898468,-0.018018018,1.551020408,96.3989608,666.863964,-0.00158029094,0.0164788168,0.0054669096,2.50537482545622,4.100504667571621,Cluster 1,242.0
75E89D6E30,마장*********,서울 성동구 고산자로 331.,서울 성동구,,축산물,마장동,20160715,,2.995165656,-0.0252365931,1.16509434,38.2454399,661.9618297,0.0174225103,0.0118434976,0.0033173093,-0.8443609402861378,0.9757002712852634,Cluster 1,131.0
4F98FE8D27,운정**,서울 성동구 고산자로 340.,서울 성동구,,한식-단품요리일반,마장동,20101109,20250801.0,-0.770713513,-0.0111420613,1.302447552,19.12614692,671.5334262,-0.0125089587,0.0506624419,0.29251978,1.670805343734422,0.6415601649815723,Cluster 1,242.0
6A6D259BD3,화신****,서울 성동구 고산자로 344.,서울 성동구,,축산물,마장동,20090914,,2.994950112,-0.0175953079,0.694107452,5.672048772,667.1510264,0.0935201409,0.0376395507,0.00017664574,0.1714390837961858,-0.9143537635294996,Cluster 2,154.0
9911CB0D95,둘*,서울 성동구 고산자로 345.,서울 성동구,,카페,마장동,20160218,,-0.677261537,-0.025,1.042115573,27.69523422,662.1225,0.00257824284,0.00734334113,0.26841515,-0.3805335630125818,2.0080492654357105,Cluster 2,303.0
8F48DAD41C,봉구*******,서울 성동구 고산자로 345.,서울 성동구,호프/맥주2,호프/맥주,마장동,20160205,,-0.781800213,-0.018018018,0.828671329,31.51449352,666.863964,-0.00158029094,0.0164788168,0.0016105123,1.4069174971628735,-0.209263113491808,Cluster 2,65.0
471640408B,한우****,서울 성동구 고산자로 349.,서울 성동구,,한식-육류/고기,마장동,20140221,,0.0103348784,-0.025,1.039215686,16.16420873,662.1225,0.00257824284,0.00734334113,0.005008022,0.3902826133531618,-0.1865979075644905,Cluster 1,358.0
92AE5ED1DA,참새****,서울 성동구 광나루로 156.,서울 성동구,,백반/가정식,뚝섬,20120109,,0.568402081,-0.0240700219,1.12,33.30778154,662.7540481,-0.0497291698,0.0270830234,0.0023223625,0.5482748804865906,0.7378456150804129,Cluster 1,292.0
923C5B0B85,문화****,서울 성동구 광나루로 307.,서울 성동구,,중식당,성수,20060315,,2.797400025,-0.0325960419,1.522123894,16.35579727,656.9640279,0.0186630988,0.00810630632,0.009600022,-0.3223813374405833,1.0290962760223996,Cluster 1,85.0
85D8F9D9BB,불백***,서울 성동구 광나루로 319.,서울 성동구,,백반/가정식,뚝섬,20131126,,0.542930991,-0.0207156309,1.389337641,26.48797982,665.0320151,0.000839122717,0.029740241,0.012441319,0.8584514268625563,0.6719210225995975,Cluster 1,292.0
97852377C5,왕호***,서울 성동구 광나루로 323.,서울 성동구,,치킨,뚝섬,20130213,,-0.308553192,-0.0235546039,1.125541126,33.19484611,663.1040685,-0.0166162825,0.0342221809,0.0009716641,-0.4008693722629771,1.3388544889613831,Cluster 1,113.0
6B516F9C6C,골목**,서울 성동구 광나루로9길 3,서울 성동구,,백반/가정식,성수,20100428,,2.628378514,-0.0325945241,0.82492276,31.38974213,656.9650587,-0.000356881052,0.020954284,0.0022477328,-0.4730787614533325,0.3523005498713215,Cluster 1,292.0
53F5775D15,바람*****,서울 성동구 금호동3가 207,서울 성동구,한식-해물/생선4,한식-해물/생선,금남시장,20100202,,-0.0823561471,-0.0267175573,1.031847134,18.9779267,660.9561069,-0.0240487546,0.017558556,0.06934475,-0.5896774432468044,0.1980846356203938,Cluster 2,104.0
4011B78273,이모*****,서울 성동구 금호로11길 1.,서울 성동구,,포장마차,신금호,20111018,,-0.781133466,-0.0260869565,1.103448276,13.21061812,661.3843478,-0.00244498778,0.013908258,0.0011391514,-0.7670317931706591,0.2595108218261508,Cluster 2,25.0
B88DBA7876,초코**,서울 성동구 금호로1길 43.,서울 성동구,,테마카페,금남시장,20151202,,0.962746689,-0.0259259259,0.909090909,10.33545881,661.4937037,-0.00259400622,0.0149445085,0.011160789,,,,
C265B15B41,용가*,서울 성동구 금호산2길 13.,서울 성동구,,백반/가정식,금남시장,20150813,,-0.232033415,-0.0300429185,1.099897013,22.5231402,658.6978541,-0.000356881052,0.020954284,0.013140049,-0.584999404724553,0.2561031097848557,Cluster 1,292.0
543E9DF72E,왕이***,서울 성동구 금호산2길 23.,서울 성동구,,백반/가정식,금남시장,20160705,,-0.324146193,-0.0177935943,1.117696867,12.23201671,667.0163701,0.00121029241,0.00134875887,0.00021768303,1.5958173667970674,-0.1068577067187186,Cluster 1,292.0
92D902E4D5,금호**,서울 성동구 금호산2길 30.,서울 성동구,,축산물,금남시장,20140911,,-0.332455061,-0.0203389831,0.982578397,20.96889674,665.2877966,-0.0152412106,0.00686846681,0.008504461,-1.2897291464001166,-0.409389669121009,Cluster 1,131.0
4F4CDEDF32,중앙***,서울 성동구 금호산길 57-1,서울 성동구,,건강원,신금호,20060904,,0.816496581,-0.045112782,0.744186047,41.13393626,648.4639098,0.00284113206,0.0243704117,0.0035710437,,,,
1ECD387AAF,신앙***,서울 성동구 난계로 101-1.,서울 성동구,식료품1,식료품,행당,20130404,,0.229793996,-0.0331125828,1.103047896,72.88692506,656.613245,-0.0132450331,0.00878111618,0.00028002885,-0.3516300555759418,1.167330804673817,Cluster 1,122.0
5F6A947002,신자**,서울 성동구 독서당로 160.,서울 성동구,,중식당,옥수,20150911,,-0.35540738,-0.0172413793,0.774774775,16.92043374,667.3913793,0.0105540897,0.0146974807,0.005480667,1.647596298926269,-0.072648862052686,Cluster 1,85.0
D9B4DCAFB9,삼원***,서울 성동구 독서당로 160.,서울 성동구,,한식-육류/고기,옥수,20000404,,-0.861239871,-0.0170940171,0.346405229,7.596610163,667.491453,0.0380486934,0.0206529217,0.00010948165,0.977756703507673,-2.296151880723675,Cluster 1,358.0
39D9285E8D,한우**************,서울 성동구 독서당로 187.,서울 성동구,,한식-육류/고기,금남시장,20200403,,-0.104853471,-0.0300429185,1.442827443,12.89516412,658.6978541,-0.000356881052,0.020954284,0.01480496,-0.5663033104746567,0.2221470108997511,Cluster 1,358.0
77912A90AA,착한***,서울 성동구 독서당로 187.,서울 성동구,,한식-단품요리일반,금남시장,20201030,,-0.196159007,-0.0300429185,1.065375303,12.38275444,658.6978541,-0.000356881052,0.020954284,0.006289878,-0.1702239183730771,0.1754844985852931,Cluster 1,242.0
CA3624AE85,탕끓****,서울 성동구 독서당로 190.,서울 성동구,,반찬,옥수,20160421,,-0.942809042,-0.0165289256,1.8,90.00559724,667.8752066,-0.0213263455,0.0112908273,0.00030410028,3.9650949226504646,2.638393212254563,Cluster 1,16.0
A902A53272,바르********,서울 성동구 독서당로 220.,서울 성동구,분식10,분식,옥수,20150216,,-0.895735557,-0.0173913043,0.591954023,5.101969783,667.2895652,-0.0154241645,0.0232003473,0.0003006969,1.3532898187778175,-1.7202143915837027,Cluster 1,104.0
BF9A1F66F9,문화**,서울 성동구 독서당로 242.,서울 성동구,,식료품,옥수,20100119,,-0.957917661,-0.0163934426,1.064162754,96.62549365,667.9672131,0.0161121826,0.0114589999,2.02e-05,1.8340472569734925,1.3455524961924028,Cluster 1,122.0
565439335B,와우**,서울 성동구 독서당로 270.,서울 성동구,,치킨,금남시장,20100629,,0.151513022,-0.0278884462,1.43902439,28.97482559,660.1609562,-0.0323548127,0.0140429975,0.04090291,-0.3929962683744797,1.238571105642665,Cluster 1,113.0
FCC01DA1A3,대가******,서울 성동구 독서당로 272.,서울 성동구,,식료품,금남시장,20130911,,-0.311689363,-0.0251798561,1.121794872,25.19057682,662.0003597,-0.00131544152,0.0107219162,0.0052034557,0.5606556473314499,-0.2747504106530776,Cluster 1,122.0
25D5913CB4,에그*******,서울 성동구 독서당로 274.,서울 성동구,,양식,금남시장,20190926,,-0.148664517,-0.0292887029,1.75074184,12.77289787,659.2100418,0.0105394601,0.0154584543,0.013770884,-0.2103506854342914,1.3540457817372216,Cluster 1,161.0
1E0C8CD39A,술찾*,서울 성동구 독서당로 285.,서울 성동구,,한식-단품요리일반,금남시장,20130326,,-0.121739529,-0.0174825175,0.764653641,14.37318301,667.2276224,0.0172889724,0.00872796919,0.19313198,1.47360517932892,-0.8082863226813163,Cluster 1,242.0
18185E33A8,미스**,서울 성동구 독서당로 287.,서울 성동구,,건강식품,금남시장,20220715,,1.118033989,-0.0207612457,1.333333333,93.37516634,665.0010381,0.000894619847,0.0105213011,7.01e-05,2.009198968522513,0.3417032336105747,Cluster 2,6.0
18822DD6FB,정희*******,서울 성동구 독서당로 302.,서울 성동구,,건강식품,금남시장,20110623,,1.118033989,-0.0251798561,1.333333333,20.79296184,662.0003597,-0.00131544152,0.0107219162,0.00397104,-0.1074367000421225,-0.2112643898669231,Cluster 1,6.0
5DEC65272B,허*,서울 성동구 독서당로 314.,서울 성동구,,카페,금남시장,20150622,,-0.459929607,-0.0205479452,0.770029674,79.53317099,665.1458904,-0.00684337979,0.0082814717,0.00014196284,1.3476261100803324,1.0931491130253794,Cluster 2,303.0
D484C380BF,배스**********,서울 성동구 독서당로 314.,서울 성동구,아이스크림/빙수1,아이스크림/빙수,금남시장,20150416,,0.29546842,-0.0180505415,0.916666667,13.64319409,666.8418773,-0.00190928734,0.00244652605,0.0028812166,1.137685578491928,-0.5303956806684047,Cluster 1,40.0
754D53A40B,신앙***,서울 성동구 독서당로 316.,서울 성동구,식료품1,식료품,금남시장,20091230,,-0.273692385,-0.0272373541,0.673796791,48.09728792,660.6031128,0.03085542,0.0150067308,0.00631719,-0.1336402391881787,-0.2546242508251017,Cluster 1,122.0
29BB814FD2,제부*,서울 성동구 독서당로 344.,서울 성동구,,미곡상,금남시장,20230111,,0.707106781,-0.0263157895,1.276595745,20.95951984,661.2289474,-0.0187404602,0.0208595413,0.029846756,,,,
082F14367D,은지*,서울 성동구 독서당로 375.,서울 성동구,,중식당,신금호,20140331,,-0.733744269,-0.0344827586,1.14159292,8.749287369,655.6827586,0.0184392915,0.00792375514,0.0009655526,-0.5719960346869316,0.9493997163557784,Cluster 1,85.0
234A71B7B5,돈앤*,서울 성동구 독서당로 378.,서울 성동구,,일식-덮밥/돈가스,금남시장,20210714,,-1.599225476,-0.0292887029,1.194805195,13.36131953,659.2100418,0.0105394601,0.0154584543,0.00019098354,-0.3138595759628007,0.5313650959298547,Cluster 1,28.0
B1A8FD3571,파파*********,서울 성동구 독서당로 434.,서울 성동구,피자7,피자,왕십리,20140918,,1.381553202,-0.0214477212,0.804469274,11.28760904,664.5348525,-0.0426850324,0.0254430854,0.006489656,1.1665003790477184,-0.8597592058226666,Cluster 1,42.0
420900C565,송정**,서울 성동구 동일로 261-1.,서울 성동구,,식료품,성수,20130103,,2.645554516,-0.0261121857,1.106382979,53.33315508,661.3672147,-0.00670952194,0.0158213345,0.00019901853,0.7235804987368438,1.05833608870257,Cluster 1,122.0
15B7F02740,라피**,서울 성동구 동호로 76-30.,서울 성동구,,카페,옥수,20211119,,-0.523567666,-0.0147058824,1.026706231,11.89018235,669.1132353,-0.0278969957,0.0188367229,0.0013293023,1.7829340509958556,-0.0262238315692117,Cluster 2,303.0
78BFAC9BF1,왕십*****,서울 성동구 뚝섬로 360-5.,서울 성동구,,한식-찌개/전골,성수,20140129,,0.874157276,-0.0308788599,1.180327869,10.15684247,658.1301663,-0.00866708394,0.00585022874,0.0064833877,0.0008201248821706,0.1763750976367182,Cluster 1,38.0
E8829764C8,명국*,서울 성동구 뚝섬로 385-40,서울 성동구,한식-국수/만두6,한식-국수/만두,성수,20131023,,2.486009821,-0.0319693095,0.666666667,12.3248093,657.3896419,-0.0253888241,0.0195926006,0.0023539248,-1.1370726457134297,-0.8013694649850871,Cluster 1,9.0
050581F0EE,성수****,서울 성동구 뚝섬로 408-7.,서울 성동구,,요리주점,성수,20241113,,2.393303317,-0.0259615385,0.955645161,28.83897698,661.4695192,-0.00548096438,0.0184036441,0.007168854,0.2302376871542924,0.6840280754769549,Cluster 1,71.0
A54C5C9D46,덕수**,서울 성동구 뚝섬로4길 10.,서울 성동구,,백반/가정식,성수,20001208,,2.497718067,-0.0318181818,1.348364279,47.01674224,657.4922727,-0.00172991071,0.0102893744,0.0036290868,-0.0401105784607492,2.0897803829478847,Cluster 1,292.0
E9807AD4C2,가마****,서울 성동구 뚝섬로4길 11.,서울 성동구,,한식-해물/생선,성수,20081211,,1.908539014,-0.0321469575,1.249249249,25.09490836,657.2690011,0.0038030748,0.0100252535,0.0025357709,-0.4187604718982386,-0.1228379995517369,Cluster 2,104.0
CD4571800C,유*,서울 성동구 마장로 202-1.,서울 성동구,,카페,왕십리,20121019,,0.484436783,-0.0216049383,1.048304214,4.576602972,664.4280864,0.00543128769,0.00286608841,0.0005866762,1.0926640930278404,0.5811578416431877,Cluster 2,303.0
29F6BB77B3,우*,서울 성동구 마장로 228-12,서울 성동구,,요리주점,왕십리,20020906,,1.104083002,-0.0214477212,1.906542056,53.74820842,664.5348525,-0.0426850324,0.0254430854,0.0001248856,1.4225365479571173,1.9713216500226527,Cluster 1,71.0
