가맹점구분번호,가맹점명,가맹점주소,가맹점지역,브랜드구분코드,업종,상권,개설일,폐업일,comp_intensity,market_churn_rate_4w,same_industry_sales_ratio,customer_fit_score,avg_survival_months,Δsales_4w,sales_volatility_4w,risk_score_xgb
0AAC5CC72A,광동*******,서울 성동구 행당로 127-1.,서울 성동구,수산물1,수산물,왕십리,20131231,,1.224744871,-0.0248756219,0.259259259,24.5749136,662.2069652,-0.000356881052,0.020954284,0.004696058
167123A24F,꼬랑**,서울 성동구 행당로17길 11,서울 성동구,,치킨,왕십리,20010706,,2.327318924,-0.025682183,0.863874346,13.11555966,661.6592295,-0.0280551262,0.0143118193,0.009095101
02A5043FF7,왕십*****,서울 성동구 행당로17길 13,서울 성동구,,한식-육류/고기,왕십리,20030623,,2.093565473,-0.0216049383,0.734279919,9.900296323,664.4280864,0.00543128769,0.00286608841,0.060137473
E434888409,먹거****,서울 성동구 행당로17길 16,서울 성동구,,포장마차,왕십리,20070618,,1.822644754,-0.0219619327,0.27826087,13.14554921,664.1856515,-0.0159564269,0.00997510846,0.0009810069
0DF01FA34B,행당****,서울 성동구 행당로17길 18,서울 성동구,,한식-육류/고기,왕십리,19990127,,2.078345593,-0.0248756219,0.360706861,5.217582651,662.2069652,-0.000356881052,0.020954284,0.007185456
EE564B1E57,푸줏*****,서울 성동구 행당로17길 24,서울 성동구,,한식-육류/고기,왕십리,20010605,,2.056094097,-0.0220125786,0.37473904,12.02669165,664.1512579,-0.00518381182,0.0138901537,0.0015609182
3AA1678CDE,왕십*****,서울 성동구 행당로17길 7.,서울 성동구,,한식-육류/고기,왕십리,20100621,,2.056094097,-0.0220125786,0.37473904,19.37539181,664.1512579,-0.00518381182,0.0138901537,0.011064269
FA17812673,왕손***,서울 성동구 행당로8길 13.,서울 성동구,,백반/가정식,행당,20130624,,-0.598746057,-0.0168067227,0.837563452,11.93539321,667.6865546,-0.0526742886,0.027050145,0.013660215
2FC6C4F505,늘푸****,서울 성동구 행당로8길 5-1,서울 성동구,,건강원,행당,19981208,,-1.224744871,-0.0166666667,1.021276596,41.86902318,667.7816667,-0.0105419451,0.0293451703,7.76E-05
D822E86B3D,함흥***,서울  성동구  금호로  82-1,서울 성동구,,한식-단품요리일반,신금호,20120626,,-0.743155562,-0.0275229358,1.429463171,13.35134466,660.4091743,-0.0434547972,0.0222733143,0.0027008653
EE23179B26,노*,서울  성동구  금호산길  58,서울 성동구,,일식당,신금호,20120904,,-0.713654738,-0.0465116279,0.75177305,22.75419159,647.5139535,0.0100674519,0.00610347527,0.007146669
3C92DED4C1,신의*****,서울  성동구  독서당로40길,서울 성동구,한식-육류/고기16,한식-육류/고기,옥수,20121010,,-0.854434883,-0.0147058824,0.328416149,12.73405789,669.1132353,-0.00279958811,0.00741085878,0.0008526527
1095E71AA8,대용**,서울  성동구  마장로35다길,서울 성동구,,축산물,마장동,20111101,,2.99469597,-0.0181818182,0.239592969,8.617201311,666.7527273,-0.0231057798,0.0578019932,0.003953503
21373CB273,김종***,서울  성동구  상원10길  16,서울 성동구,,카페,뚝섬,20120106,,1.38823916,-0.0246636771,0.761154856,20.09939208,662.3508969,0.0432879028,0.0181797971,0.017006166
9845793AAE,짬뽕**,서울  성동구  성수이로  54,서울 성동구,중식당5,중식당,성수,20120323,,2.797400025,-0.0321469575,0.771300448,14.15049666,657.2690011,0.0038030748,0.0100252535,0.048404574
543C4A9834,을지******,서울  성동구  아차산로  87,서울 성동구,백반/가정식19,백반/가정식,성수,20120711,,2.628378514,-0.0325945241,1.374871267,14.16989925,656.9650587,-0.000356881052,0.020954284,0.00041790894
3EB675E82D,혜성**,서울  성동구  연무장길  45,서울 성동구,,분식,성수,20120105,,1.307302393,-0.0259615385,0.588235294,10.7299217,661.4695192,-0.00548096438,0.0184036441,0.01193571
1F0AADBBB8,채선*,서울  성동구  왕십리로  38,서울 성동구,일식-샤브샤브1,일식-샤브샤브,뚝섬,20120524,,0.707106781,-0.0228832952,0.714285714,17.04662317,663.5599542,-0.0168755963,0.00838488957,0.0071826223
0DABCC3BB8,엄마**,서울  성동구  장터길  22-1,서울 성동구,,백반/가정식,금남시장,20090311,,-0.344455896,-0.0207612457,1.614649682,15.56467969,665.0010381,0.000894619847,0.0105213011,0.0041391305
9952AAC240,파리***********,서울  성동구  한림말3길  2,서울 성동구,베이커리10,베이커리,옥수,20111115,,-0.398810797,-0.015625,0.292410714,8.722253585,668.4890625,-0.013362069,0.0249770689,5.22E-05
A973A20431,더코***,서울  성동구  한림말3길  8,서울 성동구,,양식,옥수,20120518,,-0.445842323,-0.0151515152,0.306358382,2.591545745,668.8106061,0.00998927326,0.00935900477,0.0001039301
37FEBDD1C1,조은**,서울 성동구 고산자로 337-1,서울 성동구,,호프/맥주,마장동,20070227,,-0.76730078,-0.0142857143,1.131034483,22.44576691,669.3985714,0.0358813126,0.0202143023,0.01210181
C15F41870C,고고**,서울 성동구 고산자로2길 14,서울 성동구,,포장마차,왕십리,20240522,,1.670778142,-0.0203045685,1.064748201,17.39499476,665.3111675,0.00965200497,0.00699784613,0.005689102
E04BA9BDD4,축산***,서울 성동구 고산자로2길 4.,서울 성동구,,축산물,왕십리,20020913,,-0.178073741,-0.0217948718,0.915254237,28.58659328,664.2991026,0.00705030785,0.00488688522,0.0770607
A0CE4F5DE8,라인******,서울 성동구 고산자로6길 40,서울 성동구,,식료품,행당,20170213,,0.187418673,-0.0364963504,0.851330203,47.08529304,654.3153285,0.0479666319,0.0195862348,0.0022121894
453BD22A9C,부자**,서울 성동구 고산자로8길 18,서울 성동구,,백반/가정식,행당,20100519,,-0.6180576,-0.031496063,1.379472693,26.30041642,657.7110236,-0.00958361416,0.0142620927,0.008543151
A882497D4A,포레******************,서울 성동구 광나루로 130 .,서울 성동구,,식품 제조,뚝섬,20200102,,0.583459966,-0.0265060241,1.06741573,39.19231658,661.099759,0.0133891763,0.0128616315,0.020534985
2257171AD9,석천*******,서울 성동구 광나루로11길 3,서울 성동구,,한식-국밥/설렁탕,성수,20160513,,2.756949705,-0.0261121857,1.447852761,25.91764383,661.3672147,-0.00670952194,0.0158213345,0.0057537127
33E9701118,희*,서울 성동구 금호산2길 30-1,서울 성동구,,한식-단품요리일반,금남시장,20101006,,-0.196159007,-0.0300429185,1.598062954,93.25645937,658.6978541,-0.000356881052,0.020954284,0.00031546608
EE27570A61,먹깨****,서울 성동구 금호산길 49-1.,서울 성동구,,한식-단품요리일반,신금호,20190814,,-0.643703381,-0.0422535211,0.759825328,17.62208197,650.4056338,-0.0159342547,0.00991395189,0.002679613
D827FBA72F,채원******,서울 성동구 금호산길 53-1.,서울 성동구,,한식-감자탕,신금호,20161031,,0.588348405,-0.0283018868,1.178571429,5.259144015,659.8801887,-0.000356881052,0.020954284,0.012283957
018DD7E495,동원*,서울 성동구 독서당로 296-8,서울 성동구,,중식당,금남시장,20150608,,-0.229295084,-0.028340081,1.54954955,14.17977773,659.854251,0.00428573849,0.0080570637,0.015249874
68EF8A24E8,왕칼**,서울 성동구 독서당로 303-6,서울 성동구,,한식-국수/만두,금남시장,20100423,,-0.499628832,-0.0251798561,1.348571429,24.94335759,662.0003597,-0.00131544152,0.0107219162,0.0033181545
B7BB25BF59,지연****,서울 성동구 독서당로 307-1,서울 성동구,,룸살롱/단란주점,금남시장,20030113,,-0.167443672,-0.0177935943,1.090909091,36.29831762,667.0163701,0.00121029241,0.00134875887,0.009256942
ACC0BA1B1B,육*,서울 성동구 뚝섬로 385-32.,서울 성동구,,한식-육류/고기,성수,20130905,,1.538481969,-0.0270541082,0.66136725,8.471058944,660.7275551,0.0121771783,0.00833883986,0.010823961
34F9A062DD,명태*,서울 성동구 뚝섬로 385-32.,서울 성동구,,한식-해물/생선,성수,20150908,,1.873602348,-0.0307354555,0.981818182,27.47701271,658.2275521,0.0473697543,0.0201323539,0.0020183972
378316C068,체*,서울 성동구 마장로 228-18.,서울 성동구,,호프/맥주,왕십리,20151106,,2.240607454,-0.0216216216,1.379310345,35.33398416,664.4167568,0.0167965673,0.0250000537,0.00048515745
1B2F00A1CC,다*,서울 성동구 마장로 228-24.,서울 성동구,,중식당,왕십리,20080704,,0.798158304,-0.025682183,1.197044335,15.5686315,661.6592295,-0.0280551262,0.0143118193,0.013598151
C6078C61EF,대촌*,서울 성동구 마장로23길 4 .,서울 성동구,,한식-육류/고기,마장동,20020424,,0,-0.0138888889,0.679334917,15.89610739,669.6680556,0.111464236,0.0617510737,0.0005916934
FA6BD5D16F,왕십****,서울 성동구 마장로26길 16.,서울 성동구,,한식-찌개/전골,왕십리,20140828,,1.886912706,-0.0167664671,0.979591837,17.94669435,667.7138922,0.00163675391,0.00629632224,0.0014098488
DDAA9A9275,용두**,서울 성동구 마장로27길 11.,서울 성동구,,축산물,왕십리,20160812,,-0.176208655,-0.0248756219,1.670616114,94.48814957,662.2069652,-0.000356881052,0.020954284,5.69E-05
FE0080F280,궁중**,서울 성동구 마장로29길 40.,서울 성동구,,한식-육류/고기,마장동,20140730,,0.0522039297,-0.0261437908,1.420142421,21.36883956,661.3457516,0.128408786,0.0853207557,0.003521758
AD22A7162D,임하**,서울 성동구 마장로31가길 6,서울 성동구,,축산물,마장동,20050920,,2.995596238,-0.0261437908,0.693437806,42.22540171,661.3457516,-0.00618238022,0.0666561249,0.0024687226
34202B73D6,경지**,서울 성동구 마장로31길 34.,서울 성동구,,축산물,마장동,20140124,,2.995790557,-0.0257234727,0.231285988,48.57793344,661.6311897,0.0137618579,0.0590504972,0.001423197
B6EC787096,대광**,서울 성동구 마장로31길 40.,서울 성동구,,축산물,마장동,20111026,,2.995263592,-0.0216049383,0.279558011,10.67158635,664.4280864,-0.12568306,0.0651962926,0.0021265177
C710E8B62F,청운**,서울 성동구 마장로31길 40.,서울 성동구,,축산물,마장동,20150126,,2.99365606,-0.0141643059,0.694630872,50.38109175,669.4810198,-0.0364007831,0.020720547,0.0041329004
3C9CFC0B9F,삼보**,서울 성동구 마장로31길 44.,서울 성동구,,축산물,마장동,20151222,,2.995360576,-0.018404908,0.943570768,26.26389353,666.601227,-0.00760627211,0.0621700871,0.03870585
66E5115662,순창**,서울 성동구 마장로31길 48.,서울 성동구,,축산물,마장동,20071018,,2.995360576,-0.018404908,1.415356152,43.50889182,666.601227,-0.00760627211,0.0621700871,0.00052061974
08108678CB,대한**,서울 성동구 마장로35길 66.,서울 성동구,,축산물,마장동,20140903,,2.994999216,-0.0174927114,1.136556404,26.66936493,667.2206997,0.0209054201,0.0471626673,0.0111562265
25100A92DC,마장******,서울 성동구 마장로35길 68.,서울 성동구,,한식-육류/고기,마장동,20110901,,-0.0119848607,-0.0115942029,0.350982067,11.31797038,671.2263768,0.0118302018,0.00972180816,0.00017014117
2358FEB402,몽실**,서울 성동구 마장로35길 70.,서울 성동구,,축산물,마장동,20131030,20250805,2.99531246,-0.0185185185,0.232600733,17.45627802,666.5240741,0.137205387,0.0636351897,0.6564107
30A5227B23,한국**,서울 성동구 마장로35나길 3,서울 성동구,,축산물,마장동,20071206,,2.994925922,-0.0144927536,1.393316195,42.94555761,669.257971,-0.0153896863,0.0486648604,0.0023581358
261CA88AD3,현대**,서울 성동구 마장로35나길 4,서울 성동구,,축산물,마장동,20130315,,2.993892226,-0.0139275766,1.621621622,83.98956702,669.6417827,-0.104116373,0.0621861056,0.0093509415
A0C37B29DA,삼형***,서울 성동구 마장로35다길 9,서울 성동구,,축산물,마장동,20071020,,2.993027121,-0.0111420613,0.94295302,15.41846181,671.5334262,-0.0125089587,0.0506624419,0.0012140567
E999F941CF,대용*****,서울 성동구 마장로35다길 9,서울 성동구,,축산물,마장동,20090316,,2.995596238,-0.0261437908,0.924583741,10.21501997,661.3457516,-0.00618238022,0.0666561249,0.00229396
EF32AB6F09,대성**,서울 성동구 마장로35다길 9,서울 성동구,,축산물,마장동,20110907,,2.995165656,-0.0252365931,0.932075472,13.18941907,661.9618297,0.0174225103,0.0118434976,0.0029363434
40B3115ED5,영양**,서울 성동구 마장로35다길 9,서울 성동구,,축산물,마장동,20140428,,2.995107813,-0.0252365931,0.927970065,16.43624828,661.9618297,-0.00674157303,0.012110646,0.004053212
A849839BC8,누리**,서울 성동구 마장로35다길 9,서울 성동구,,축산물,마장동,20150703,,2.993027121,-0.0111420613,1.178691275,16.64840225,671.5334262,-0.0125089587,0.0506624419,0.0007495211
3185CC12C8,영남****,서울 성동구 마장로37길 40.,서울 성동구,,축산물,마장동,20100913,,2.995790557,-0.0257234727,1.387715931,27.3102191,661.6311897,0.0137618579,0.0590504972,0.052821644
3B10BE8CBB,창민**,서울 성동구 마장로37길 43.,서울 성동구,,축산물,마장동,20150108,20250717,2.995140137,-0.0284810127,0.947064485,25.66572574,659.7585443,-0.0284499642,0.0122252873,0.12818736
3E36C045C0,한일***,서울 성동구 마장로37길 53.,서울 성동구,,축산물,마장동,20180823,,2.994876559,-0.0115942029,1.372881356,25.77032253,671.2263768,0.0118302018,0.00972180816,0.0011508057
B0292898CE,마장****,서울 성동구 마장로37길 53.,서울 성동구,,한식-육류/고기,마장동,20140407,,-0.0148842488,-0.0142857143,0.684385382,19.87017755,669.3985714,0.0358813126,0.0202143023,0.004392159
844FB79595,한우**,서울 성동구 마장로37길 59.,서울 성동구,,축산물,마장동,20160504,,2.995360576,-0.018404908,0.235892692,15.74835248,666.601227,-0.00760627211,0.0621700871,0.0066195116
1958977F7D,한우************,서울 성동구 마장로37길 59.,서울 성동구,,한식-육류/고기,마장동,20160429,,0.0402377392,-0.0261437908,0.381365114,19.07599123,661.3457516,-0.00618238022,0.0666561249,0.0071964962
FF0B7211A6,동일**,서울 성동구 마장로39길 14.,서울 성동구,,축산물,마장동,20161205,,2.995140137,-0.0284810127,1.420596728,88.33181201,659.7585443,-0.0284499642,0.0122252873,0.00048326552
50431C729D,청량*****,서울 성동구 마장로39길 24.,서울 성동구,,한식-해물/생선,마장동,20160608,,-0.90233384,-0.0261437908,1.346405229,18.23020299,661.3457516,-0.00618238022,0.0666561249,0.004947082
6466B7724E,추억*******,서울 성동구 마장로40길 10.,서울 성동구,,한식-국수/만두,마장동,20140219,,-0.87606109,-0.0115942029,1.370786517,14.96396062,671.2263768,0.0118302018,0.00972180816,0.14931825
B7E66CE21B,달무**,서울 성동구 마장로42길 14.,서울 성동구,,반찬,마장동,20120914,,-1.075887655,-0.0115942029,1.173333333,17.6811393,671.2263768,0.0118302018,0.00972180816,0.016366053
6D331F1EE9,카페***************,서울 성동구 마조로11길 17.,서울 성동구,카페9,카페,한양대,20110921,,-0.0448989117,-0.0371352785,1.038073038,20.93463593,653.8814324,0.0219783396,0.0783534834,0.016495151
291BA8B14B,청진****,서울 성동구 마조로18길 21.,서울 성동구,한식-국밥/설렁탕12,한식-국밥/설렁탕,마장동,20081224,,-0.225979484,-0.0111420613,0.36196319,35.70353854,671.5334262,-0.0125089587,0.0506624419,0.0028300663
F1F48E332E,한양****,서울 성동구 마조로1가길 20,서울 성동구,,꼬치구이,한양대,20100311,,0.866025404,-0.0398671096,0.444444444,17.37457553,652.0262458,0.00192263777,0.00135820454,0.0075209816
30A3576891,요거********,서울 성동구 마조로1가길 3.,서울 성동구,아이스크림/빙수5,아이스크림/빙수,한양대,20140821,,2.108185107,-0.0396039604,0.9,12.7312496,652.2049505,-0.149286964,0.0901879406,0.0022368268
D491F00E17,복돼****,서울 성동구 마조로1길 26-5,서울 성동구,,한식-육류/고기,한양대,20050504,,0.565175553,-0.0420711974,1.442687747,17.43406466,650.5294498,0.0879825881,0.0576911987,0.046877638
F961D19759,이수***,서울 성동구 마조로3가길 21,서울 성동구,,한식-육류/고기,한양대,20080318,,0.469792376,-0.0394736842,0.985248447,14.61549747,652.2934211,-0.0531005096,0.0545229317,0.013870455
051EE5224E,천*,서울 성동구 마조로3가길 27,서울 성동구,,호프/맥주,한양대,20021220,,0.739398933,-0.0384615385,0.845360825,27.13110651,652.9807692,-0.0261258349,0.06309472,0.0057817865
78443A3289,동래********,서울 성동구 마조로3가길 30,서울 성동구,,한식-단품요리일반,한양대,20150420,,0.666277401,-0.0396039604,0.285892634,7.513049988,652.2049505,-0.149286964,0.0901879406,0.00026740888
17B71ACAEE,춘천*****,서울 성동구 마조로7길 7-1.,서울 성동구,한식-육류/고기26,한식-육류/고기,한양대,20160617,,0.66746453,-0.0398671096,0.710071211,3.535325996,652.0262458,0.00192263777,0.00135820454,0.0032727662
359DA6198A,쭈식***,서울 성동구 마조로7길 9-1.,서울 성동구,,한식-육류/고기,한양대,20140822,,0.432932655,-0.0388601036,0.684910086,3.920279599,652.7101036,-0.000852284257,0.0411617684,0.00065244146
2DF77932A4,소*,서울 성동구 무학로10길 33.,서울 성동구,,분식,왕십리,20160108,,2.216481603,-0.025682183,1.533742331,15.98465262,661.6592295,-0.0280551262,0.0143118193,0.034120716
ED3A70B3FF,마블**,서울 성동구 무학로14길 57.,서울 성동구,,축산물,마장동,20140324,,2.995790557,-0.0257234727,0.231285988,76.08140244,661.6311897,0.0137618579,0.0590504972,0.00022386051
779A336040,아라**,서울 성동구 무학로2길 23-1,서울 성동구,,일식-참치회,왕십리,20100524,,-1,-0.0216216216,0.818181818,15.55002056,664.4167568,0.0167965673,0.0250000537,0.00018880826
